brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,year_sold,price_per_sqft
74321.0,sold,489000.0,2.0,2.0,2.52,706639.0,San Diego,California,92108.0,977.0,2021-12-14,2021.0,500.5117707267144
69615.0,sold,487500.0,2.0,2.0,,1225941.0,San Diego,California,92107.0,689.0,2021-12-14,2021.0,707.5471698113207
91869.0,sold,425000.0,2.0,2.0,5.43,1534318.0,San Diego,California,92139.0,1012.0,2021-12-14,2021.0,419.9604743083004
16829.0,sold,520000.0,3.0,3.0,4.66,1703725.0,San Diego,California,92154.0,1386.0,2021-12-14,2021.0,375.18037518037517
72654.0,sold,925000.0,3.0,2.0,0.15,1724151.0,San Diego,California,92119.0,1363.0,2021-12-14,2021.0,678.6500366837857
12556.0,sold,594000.0,2.0,1.0,1.38,1206280.0,San Diego,California,92101.0,822.0,2021-12-14,2021.0,722.6277372262774
26591.0,sold,599000.0,2.0,2.0,,1092535.0,San Diego,California,92103.0,812.0,2021-12-15,2021.0,737.6847290640394
43678.0,sold,409000.0,1.0,1.0,,54160.0,San Diego,California,92101.0,768.0,2021-12-15,2021.0,532.5520833333334
16829.0,sold,599000.0,2.0,2.0,0.17,368558.0,San Diego,California,92103.0,839.0,2021-12-15,2021.0,713.9451728247914
53016.0,sold,599900.0,2.0,1.0,,1279349.0,San Diego,California,92116.0,660.0,2021-12-15,2021.0,908.939393939394
23089.0,sold,675000.0,3.0,2.0,0.06,1135572.0,San Diego,California,92104.0,1076.0,2021-12-15,2021.0,627.3234200743494
44690.0,sold,650000.0,3.0,2.0,,1185511.0,San Diego,California,92104.0,968.0,2021-12-15,2021.0,671.4876033057851
29613.0,sold,950000.0,4.0,2.0,0.14,1293078.0,San Diego,California,92111.0,1352.0,2021-12-16,2021.0,702.6627218934912
16829.0,sold,910000.0,4.0,3.0,0.14,789899.0,San Diego,California,92123.0,1876.0,2021-12-16,2021.0,485.07462686567163
72775.0,sold,409000.0,2.0,1.0,,97514.0,San Diego,California,92108.0,766.0,2021-12-16,2021.0,533.9425587467363
109978.0,sold,529000.0,3.0,1.0,0.12,1365043.0,San Diego,California,92114.0,912.0,2021-12-16,2021.0,580.0438596491229
21720.0,sold,499000.0,1.0,1.0,0.69,1370766.0,San Diego,California,92101.0,689.0,2021-12-16,2021.0,724.2380261248186
22611.0,sold,499000.0,1.0,2.0,0.35,1055129.0,San Diego,California,92101.0,861.0,2021-12-16,2021.0,579.5586527293844
45085.0,sold,579900.0,3.0,2.0,3.74,1406638.0,San Diego,California,92111.0,1210.0,2021-12-16,2021.0,479.25619834710744
16829.0,sold,459000.0,2.0,2.0,0.24,1179338.0,San Diego,California,92105.0,918.0,2021-12-16,2021.0,500.0
53016.0,sold,575000.0,4.0,2.0,0.2,1403975.0,San Diego,California,92114.0,1512.0,2021-12-16,2021.0,380.29100529100526
97996.0,sold,325000.0,1.0,1.0,1.61,1537870.0,San Diego,California,92120.0,638.0,2021-12-16,2021.0,509.40438871473356
64189.0,sold,675000.0,2.0,1.0,1.44,1188707.0,San Diego,California,92122.0,882.0,2021-12-16,2021.0,765.3061224489796
22611.0,sold,575000.0,2.0,1.0,,1183499.0,San Diego,California,92122.0,882.0,2021-12-16,2021.0,651.9274376417234
90463.0,sold,214000.0,2.0,2.0,0.05,1518794.0,San Diego,California,92117.0,1392.0,2021-12-16,2021.0,153.73563218390805
23089.0,sold,839000.0,3.0,2.0,0.31,904213.0,San Diego,California,92123.0,1372.0,2021-12-16,2021.0,611.5160349854227
11574.0,sold,399000.0,3.0,2.0,3.18,1790454.0,San Diego,California,92123.0,1096.0,2021-12-16,2021.0,364.05109489051097
47800.0,sold,339999.0,1.0,1.0,1.53,1532583.0,San Diego,California,92117.0,625.0,2021-12-17,2021.0,543.9984
88100.0,sold,449000.0,3.0,2.0,,1744025.0,San Diego,California,92119.0,1209.0,2021-12-17,2021.0,371.3813068651778
11574.0,sold,699999.0,2.0,3.0,1.39,1817576.0,San Diego,California,92123.0,1258.0,2021-12-17,2021.0,556.4379968203498
72775.0,sold,729999.0,3.0,2.0,0.39,1348812.0,San Diego,California,92105.0,1505.0,2021-12-17,2021.0,485.04916943521596
23835.0,sold,724900.0,1.0,2.0,0.92,1744284.0,San Diego,California,92101.0,1298.0,2021-12-17,2021.0,558.4745762711865
16829.0,sold,694000.0,3.0,3.0,,644818.0,San Diego,California,92104.0,1434.0,2021-12-17,2021.0,483.96094839609486
90075.0,sold,789000.0,3.0,2.0,,88315.0,San Diego,California,92124.0,1532.0,2021-12-17,2021.0,515.0130548302872
24479.0,sold,729000.0,2.0,2.0,,244594.0,San Diego,California,92103.0,1085.0,2021-12-17,2021.0,671.889400921659
33731.0,sold,979999.0,3.0,2.0,0.17,1628134.0,San Diego,California,92119.0,1406.0,2021-12-17,2021.0,697.0120910384069
78440.0,sold,879900.0,4.0,2.0,0.13,1552291.0,San Diego,California,92117.0,1404.0,2021-12-17,2021.0,626.7094017094017
53541.0,sold,849000.0,2.0,2.0,,97334.0,San Diego,California,92109.0,1102.0,2021-12-17,2021.0,770.4174228675137
110055.0,sold,610000.0,2.0,2.0,0.03,1507749.0,San Diego,California,92111.0,1081.0,2021-12-17,2021.0,564.2923219241443
109976.0,sold,900000.0,3.0,3.0,,838089.0,San Diego,California,92108.0,1470.0,2021-12-17,2021.0,612.2448979591836
74995.0,sold,989999.0,3.0,2.0,0.16,1291817.0,San Diego,California,92111.0,1145.0,2021-12-17,2021.0,864.6279475982533
11574.0,sold,550000.0,2.0,2.0,12.97,839998.0,San Diego,California,92110.0,976.0,2021-12-17,2021.0,563.5245901639345
76287.0,sold,1149900.0,3.0,3.0,0.22,80429.0,San Diego,California,92124.0,2406.0,2021-12-17,2021.0,477.93017456359104
72654.0,sold,615000.0,2.0,3.0,,1257205.0,San Diego,California,92115.0,1236.0,2021-12-17,2021.0,497.5728155339806
23592.0,sold,624000.0,2.0,2.0,4.27,1321041.0,San Diego,California,92124.0,1225.0,2021-12-17,2021.0,509.38775510204084
97991.0,sold,369000.0,2.0,1.0,,1162990.0,San Diego,California,92105.0,786.0,2021-12-17,2021.0,469.46564885496184
24169.0,sold,699000.0,6.0,3.0,0.12,1616427.0,San Diego,California,92114.0,2400.0,2021-12-17,2021.0,291.25
29559.0,sold,1295000.0,4.0,3.0,0.21,1195775.0,San Diego,California,92117.0,1930.0,2021-12-17,2021.0,670.9844559585492
95423.0,sold,1295900.0,4.0,2.0,0.07,1092315.0,San Diego,California,92103.0,1820.0,2021-12-17,2021.0,712.032967032967
109976.0,sold,260000.0,1.0,1.0,10.92,457364.0,San Diego,California,92105.0,668.0,2021-12-17,2021.0,389.2215568862275
72775.0,sold,299000.0,1.0,1.0,,1538361.0,San Diego,California,92120.0,626.0,2021-12-17,2021.0,477.63578274760386
45085.0,sold,939000.0,4.0,2.0,0.21,728613.0,San Diego,California,92111.0,1296.0,2021-12-17,2021.0,724.5370370370371
28495.0,sold,360000.0,2.0,2.0,,1200911.0,San Diego,California,92115.0,800.0,2021-12-20,2021.0,450.0
23089.0,sold,629000.0,3.0,2.0,0.17,1409771.0,San Diego,California,92114.0,1270.0,2021-12-20,2021.0,495.2755905511811
31265.0,sold,699000.0,3.0,2.0,0.06,1098231.0,San Diego,California,92105.0,900.0,2021-12-20,2021.0,776.6666666666666
87658.0,sold,999000.0,4.0,2.0,,1384810.0,San Diego,California,92117.0,1973.0,2021-12-20,2021.0,506.3355296502788
23089.0,sold,900000.0,3.0,2.0,0.17,1047373.0,San Diego,California,92123.0,1445.0,2021-12-20,2021.0,622.8373702422145
22611.0,sold,649000.0,2.0,2.0,3.12,1291122.0,San Diego,California,92109.0,1094.0,2021-12-20,2021.0,593.235831809872
10335.0,sold,735000.0,2.0,2.0,,1082887.0,San Diego,California,92105.0,821.0,2021-12-20,2021.0,895.2496954933008
23592.0,sold,889000.0,2.0,2.0,0.14,1204787.0,San Diego,California,92117.0,1100.0,2021-12-20,2021.0,808.1818181818181
10340.0,sold,589000.0,1.0,1.0,0.96,1718067.0,San Diego,California,92109.0,700.0,2021-12-20,2021.0,841.4285714285714
29019.0,sold,859000.0,4.0,2.0,0.2,1435823.0,San Diego,California,92120.0,1506.0,2021-12-20,2021.0,570.3851261620185
23089.0,sold,310000.0,2.0,1.0,,472853.0,San Diego,California,92105.0,813.0,2021-12-20,2021.0,381.3038130381304
47379.0,sold,1495500.0,3.0,2.0,0.11,1200569.0,San Diego,California,92103.0,1716.0,2021-12-20,2021.0,871.5034965034965
53541.0,sold,919000.0,2.0,1.0,0.15,1241178.0,San Diego,California,92116.0,892.0,2021-12-20,2021.0,1030.2690582959642
15995.0,sold,625000.0,3.0,2.0,1.08,990065.0,San Diego,California,92110.0,1400.0,2021-12-20,2021.0,446.42857142857144
29019.0,sold,915000.0,3.0,2.0,0.13,1722909.0,San Diego,California,92119.0,1680.0,2021-12-20,2021.0,544.6428571428571
72654.0,sold,765000.0,3.0,2.0,0.15,1290145.0,San Diego,California,92117.0,1032.0,2021-12-20,2021.0,741.2790697674419
11574.0,sold,800000.0,4.0,3.0,0.1,944894.0,San Diego,California,92139.0,2100.0,2021-12-20,2021.0,380.95238095238096
87881.0,sold,239000.0,2.0,1.0,,1383695.0,San Diego,California,92114.0,740.0,2021-12-20,2021.0,322.97297297297297
86493.0,sold,250000.0,1.0,1.0,,1079344.0,San Diego,California,92105.0,506.0,2021-12-20,2021.0,494.0711462450593
81849.0,sold,675000.0,4.0,3.0,0.54,886350.0,San Diego,California,92139.0,1776.0,2021-12-21,2021.0,380.06756756756755
23089.0,sold,675000.0,4.0,2.0,0.17,292138.0,San Diego,California,92114.0,1374.0,2021-12-21,2021.0,491.26637554585153
22611.0,sold,325000.0,1.0,1.0,,1466963.0,San Diego,California,92108.0,530.0,2021-12-21,2021.0,613.2075471698113
16829.0,sold,439000.0,1.0,1.0,,1238972.0,San Diego,California,92107.0,802.0,2021-12-22,2021.0,547.3815461346634
81469.0,sold,675000.0,3.0,2.0,0.14,293704.0,San Diego,California,91977.0,1440.0,2021-12-22,2021.0,468.75
53016.0,sold,925000.0,2.0,1.0,0.07,528698.0,San Diego,California,92102.0,1064.0,2021-12-22,2021.0,869.3609022556391
53016.0,sold,660000.0,2.0,2.0,,155320.0,San Diego,California,92124.0,1226.0,2021-12-22,2021.0,538.3360522022839
15408.0,sold,668000.0,3.0,3.0,,901711.0,San Diego,California,92102.0,1336.0,2021-12-22,2021.0,500.0
23089.0,sold,319900.0,1.0,1.0,5.71,590674.0,San Diego,California,92154.0,655.0,2021-12-22,2021.0,488.39694656488547
42909.0,sold,539900.0,2.0,1.0,0.05,1266241.0,San Diego,California,92105.0,728.0,2021-12-22,2021.0,741.6208791208791
4786.0,sold,525000.0,3.0,2.0,,1394364.0,San Diego,California,92105.0,1264.0,2021-12-22,2021.0,415.3481012658228
16829.0,sold,449000.0,2.0,1.0,0.22,1225939.0,San Diego,California,92107.0,606.0,2021-12-22,2021.0,740.9240924092409
53016.0,sold,449000.0,3.0,2.0,,1505693.0,San Diego,California,92115.0,1024.0,2021-12-22,2021.0,438.4765625
14956.0,sold,580000.0,3.0,1.0,0.08,844061.0,San Diego,California,92102.0,946.0,2021-12-22,2021.0,613.107822410148
29019.0,sold,324000.0,1.0,1.0,0.23,1239321.0,San Diego,California,92115.0,558.0,2021-12-22,2021.0,580.6451612903226
80971.0,sold,340000.0,2.0,1.0,1.92,851573.0,San Diego,California,92139.0,738.0,2021-12-22,2021.0,460.70460704607046
95454.0,sold,2240000.0,7.0,6.0,,400969.0,San Diego,California,92109.0,2852.0,2021-12-22,2021.0,785.4137447405329
86578.0,sold,815000.0,2.0,1.0,,1352286.0,San Diego,California,92116.0,815.0,2021-12-22,2021.0,1000.0
2802.0,sold,680000.0,3.0,1.0,,1353280.0,San Diego,California,92117.0,940.0,2021-12-23,2021.0,723.4042553191489
11574.0,sold,899000.0,3.0,2.0,0.05,1055653.0,San Diego,California,92116.0,1046.0,2021-12-23,2021.0,859.4646271510517
4992.0,sold,929900.0,2.0,2.0,,1711831.0,San Diego,California,92108.0,1454.0,2021-12-23,2021.0,639.5460797799175
89845.0,sold,999000.0,2.0,1.0,0.11,1187411.0,San Diego,California,92103.0,1209.0,2021-12-23,2021.0,826.302729528536
89270.0,sold,749000.0,3.0,2.0,,90196.0,San Diego,California,92124.0,1240.0,2021-12-23,2021.0,604.0322580645161
53541.0,sold,375000.0,1.0,1.0,0.64,1476679.0,San Diego,California,92120.0,713.0,2021-12-23,2021.0,525.9467040673212
52029.0,sold,1015000.0,2.0,1.0,0.12,1237860.0,San Diego,California,92116.0,744.0,2021-12-23,2021.0,1364.247311827957
11574.0,sold,499888.0,4.0,2.0,4.29,1065981.0,San Diego,California,92123.0,1098.0,2021-12-23,2021.0,455.27140255009107
89267.0,sold,500000.0,2.0,2.0,0.4,1102717.0,San Diego,California,92103.0,1003.0,2021-12-23,2021.0,498.5044865403789
108091.0,sold,1295000.0,3.0,2.0,0.11,1022644.0,San Diego,California,92106.0,1635.0,2021-12-23,2021.0,792.0489296636085
11574.0,sold,590000.0,2.0,2.0,,1509202.0,San Diego,California,92108.0,1256.0,2021-12-23,2021.0,469.7452229299363
83166.0,sold,485000.0,2.0,1.0,0.14,1535592.0,San Diego,California,92113.0,1044.0,2021-12-23,2021.0,464.5593869731801
22611.0,sold,1200000.0,6.0,5.0,0.25,1275449.0,San Diego,California,92117.0,2090.0,2021-12-23,2021.0,574.1626794258373
99937.0,sold,649900.0,3.0,2.0,,60287.0,San Diego,California,92108.0,1354.0,2021-12-23,2021.0,479.9852289512555
26932.0,sold,1050000.0,4.0,3.0,,1290881.0,San Diego,California,92117.0,1950.0,2021-12-23,2021.0,538.4615384615385
83638.0,sold,620000.0,4.0,2.0,0.14,718163.0,San Diego,California,92139.0,1687.0,2021-12-23,2021.0,367.51630112625963
22611.0,sold,1249000.0,6.0,4.0,,901769.0,San Diego,California,92117.0,2174.0,2021-12-23,2021.0,574.5170193192272
11574.0,sold,325000.0,1.0,1.0,,1442375.0,San Diego,California,92108.0,604.0,2021-12-23,2021.0,538.0794701986755
8892.0,sold,849000.0,4.0,2.0,0.14,865320.0,San Diego,California,92123.0,1750.0,2021-12-23,2021.0,485.14285714285717
80835.0,sold,425000.0,1.0,1.0,,1164759.0,San Diego,California,92103.0,640.0,2021-12-23,2021.0,664.0625
72481.0,sold,895000.0,3.0,2.0,0.13,1269557.0,San Diego,California,92115.0,1325.0,2021-12-23,2021.0,675.4716981132076
10340.0,sold,799000.0,2.0,3.0,1.38,237947.0,San Diego,California,92101.0,1139.0,2021-12-27,2021.0,701.4925373134329
16829.0,sold,1795000.0,2.0,2.0,2.0,1130445.0,San Diego,California,92109.0,1625.0,2021-12-27,2021.0,1104.6153846153845
92597.0,sold,995000.0,5.0,2.0,0.18,1560432.0,San Diego,California,92115.0,2068.0,2021-12-27,2021.0,481.1411992263056
101462.0,sold,569000.0,2.0,2.0,,1180710.0,San Diego,California,92104.0,931.0,2021-12-27,2021.0,611.1707841031149
104198.0,sold,1349000.0,3.0,3.0,0.06,1279964.0,San Diego,California,92107.0,1715.0,2021-12-27,2021.0,786.5889212827989
16829.0,sold,449000.0,1.0,1.0,0.17,334497.0,San Diego,California,92101.0,753.0,2021-12-27,2021.0,596.2815405046481
2802.0,sold,801000.0,3.0,2.0,0.19,841466.0,San Diego,California,92123.0,1050.0,2021-12-27,2021.0,762.8571428571429
11574.0,sold,999000.0,4.0,2.0,0.24,1529616.0,San Diego,California,92120.0,2267.0,2021-12-27,2021.0,440.67048963387737
2802.0,sold,699900.0,5.0,3.0,0.17,697975.0,San Diego,California,92114.0,1546.0,2021-12-27,2021.0,452.71668822768436
10340.0,sold,425000.0,1.0,1.0,0.83,1751266.0,San Diego,California,92101.0,619.0,2021-12-27,2021.0,686.5912762520194
2802.0,sold,539900.0,3.0,3.0,1.22,1158735.0,San Diego,California,92114.0,1400.0,2021-12-27,2021.0,385.64285714285717
2615.0,sold,999000.0,3.0,2.0,,1388615.0,San Diego,California,92120.0,1573.0,2021-12-27,2021.0,635.092180546726
10340.0,sold,419900.0,1.0,1.0,1.13,378805.0,San Diego,California,92101.0,621.0,2021-12-27,2021.0,676.1674718196457
11574.0,sold,570000.0,3.0,2.0,,1365083.0,San Diego,California,92117.0,970.0,2021-12-27,2021.0,587.6288659793814
49452.0,sold,709500.0,3.0,2.0,0.14,1392443.0,San Diego,California,92105.0,1316.0,2021-12-27,2021.0,539.1337386018237
84529.0,sold,449900.0,2.0,2.0,,1243117.0,San Diego,California,92115.0,933.0,2021-12-27,2021.0,482.2079314040729
23592.0,sold,1149000.0,3.0,3.0,0.18,1257983.0,San Diego,California,92115.0,1728.0,2021-12-27,2021.0,664.9305555555555
35003.0,sold,799000.0,2.0,2.0,,1087909.0,San Diego,California,92104.0,992.0,2021-12-27,2021.0,805.4435483870968
80628.0,sold,1395000.0,6.0,5.0,,1547083.0,San Diego,California,92115.0,3315.0,2021-12-27,2021.0,420.81447963800906
98351.0,sold,685000.0,2.0,3.0,,1434789.0,San Diego,California,92123.0,1440.0,2021-12-27,2021.0,475.69444444444446
105040.0,sold,325000.0,1.0,1.0,,1251281.0,San Diego,California,92115.0,568.0,2021-12-27,2021.0,572.1830985915493
100265.0,sold,824900.0,2.0,3.0,0.07,1146501.0,San Diego,California,92104.0,1293.0,2021-12-27,2021.0,637.9737045630317
83423.0,sold,629999.0,3.0,1.0,0.12,1110674.0,San Diego,California,92115.0,1044.0,2021-12-27,2021.0,603.4473180076628
27727.0,sold,540000.0,3.0,1.0,0.2,1339527.0,San Diego,California,92114.0,1050.0,2021-12-27,2021.0,514.2857142857143
45085.0,sold,849000.0,3.0,3.0,6.3,61335.0,San Diego,California,92121.0,1390.0,2021-12-28,2021.0,610.7913669064748
23089.0,sold,725000.0,3.0,2.0,0.17,1086068.0,San Diego,California,92115.0,1016.0,2021-12-28,2021.0,713.5826771653543
23089.0,sold,649000.0,3.0,2.0,0.06,814289.0,San Diego,California,92105.0,1400.0,2021-12-28,2021.0,463.57142857142856
97317.0,sold,939900.0,2.0,1.0,0.07,1031476.0,San Diego,California,92104.0,816.0,2021-12-28,2021.0,1151.8382352941176
53541.0,sold,729900.0,3.0,2.0,0.17,1778627.0,San Diego,California,92123.0,1200.0,2021-12-28,2021.0,608.25
4302.0,sold,869000.0,3.0,2.0,,1349850.0,San Diego,California,92117.0,1014.0,2021-12-28,2021.0,857.0019723865878
65290.0,sold,374900.0,1.0,1.0,4.75,450970.0,San Diego,California,92108.0,700.0,2021-12-28,2021.0,535.5714285714286
61997.0,sold,435000.0,2.0,2.0,,1664455.0,San Diego,California,92108.0,1020.0,2021-12-28,2021.0,426.47058823529414
16829.0,sold,464900.0,1.0,1.0,,392285.0,San Diego,California,92101.0,781.0,2021-12-28,2021.0,595.2624839948784
11574.0,sold,585000.0,2.0,3.0,,1481247.0,San Diego,California,92124.0,1068.0,2021-12-28,2021.0,547.7528089887641
61997.0,sold,379000.0,2.0,2.0,,1436452.0,San Diego,California,92115.0,1123.0,2021-12-28,2021.0,337.48886910062333
72617.0,sold,519000.0,2.0,2.0,,1643281.0,San Diego,California,92120.0,1146.0,2021-12-28,2021.0,452.87958115183244
11574.0,sold,549999.0,2.0,1.0,0.22,1026888.0,San Diego,California,92115.0,812.0,2021-12-28,2021.0,677.3386699507389
90463.0,sold,255000.0,3.0,2.0,0.05,1518795.0,San Diego,California,92117.0,1180.0,2021-12-28,2021.0,216.10169491525423
101170.0,sold,1249900.0,3.0,4.0,,566540.0,San Diego,California,92109.0,1391.0,2021-12-28,2021.0,898.5621854780733
101170.0,sold,1349900.0,3.0,4.0,,567517.0,San Diego,California,92109.0,1535.0,2021-12-28,2021.0,879.413680781759
109978.0,sold,999900.0,3.0,2.0,0.11,1294779.0,San Diego,California,92115.0,1273.0,2021-12-29,2021.0,785.4673998428908
35380.0,sold,895000.0,2.0,2.0,0.16,1306346.0,San Diego,California,92107.0,1353.0,2021-12-29,2021.0,661.4929785661493
23089.0,sold,925000.0,3.0,2.0,0.13,1536020.0,San Diego,California,92111.0,1146.0,2021-12-29,2021.0,807.1553228621292
23089.0,sold,555000.0,2.0,1.0,,1068708.0,San Diego,California,92103.0,781.0,2021-12-29,2021.0,710.6274007682458
53016.0,sold,499900.0,4.0,3.0,0.06,225566.0,San Diego,California,92139.0,1701.0,2021-12-29,2021.0,293.885949441505
35346.0,sold,699900.0,3.0,2.0,,1364913.0,San Diego,California,92114.0,1568.0,2021-12-29,2021.0,446.36479591836735
71053.0,sold,929900.0,4.0,2.0,0.14,788113.0,San Diego,California,92123.0,1380.0,2021-12-29,2021.0,673.8405797101449
45085.0,sold,598800.0,2.0,1.0,0.31,1294775.0,San Diego,California,92102.0,990.0,2021-12-29,2021.0,604.8484848484849
19442.0,sold,310000.0,1.0,1.0,,1254281.0,San Diego,California,92115.0,756.0,2021-12-29,2021.0,410.0529100529101
23592.0,sold,899900.0,2.0,2.0,,1099171.0,San Diego,California,92109.0,1090.0,2021-12-29,2021.0,825.5963302752293
84437.0,sold,949000.0,4.0,2.0,0.18,1387834.0,San Diego,California,92115.0,1918.0,2021-12-29,2021.0,494.78623566214804
84529.0,sold,540000.0,2.0,2.0,,1209441.0,San Diego,California,92110.0,1102.0,2021-12-29,2021.0,490.0181488203267
16829.0,sold,649900.0,1.0,1.0,0.37,1147038.0,San Diego,California,92109.0,735.0,2021-12-29,2021.0,884.2176870748299
53261.0,sold,425000.0,1.0,1.0,0.43,1110648.0,San Diego,California,92103.0,694.0,2021-12-29,2021.0,612.3919308357349
43858.0,sold,575000.0,3.0,3.0,0.07,1371844.0,San Diego,California,92105.0,1666.0,2021-12-29,2021.0,345.13805522208884
109978.0,sold,1298300.0,5.0,4.0,0.15,845419.0,San Diego,California,92110.0,2000.0,2021-12-29,2021.0,649.15
23089.0,sold,635000.0,4.0,3.0,0.05,790050.0,San Diego,California,92139.0,1990.0,2021-12-30,2021.0,319.09547738693465
89333.0,sold,1000000.0,2.0,2.0,0.07,1301072.0,San Diego,California,92107.0,1000.0,2021-12-30,2021.0,1000.0
92284.0,sold,1999900.0,5.0,3.0,0.13,1617822.0,San Diego,California,92101.0,3520.0,2021-12-30,2021.0,568.1534090909091
101170.0,sold,1299900.0,3.0,4.0,,568269.0,San Diego,California,92109.0,1391.0,2021-12-30,2021.0,934.5075485262402
23592.0,sold,1100000.0,3.0,2.0,,128703.0,San Diego,California,92124.0,1803.0,2021-12-30,2021.0,610.0942872989463
84529.0,sold,549000.0,2.0,2.0,,1206855.0,San Diego,California,92110.0,1102.0,2021-12-30,2021.0,498.18511796733213
53541.0,sold,695000.0,2.0,2.0,,1041124.0,San Diego,California,92103.0,1180.0,2021-12-30,2021.0,588.9830508474577
109978.0,sold,648300.0,4.0,3.0,0.12,169095.0,San Diego,California,92114.0,2028.0,2021-12-30,2021.0,319.67455621301775
16829.0,sold,1149900.0,2.0,2.0,,1570347.0,San Diego,California,92101.0,1353.0,2021-12-30,2021.0,849.8891352549889
11574.0,sold,640000.0,4.0,2.0,0.16,1687386.0,San Diego,California,92114.0,1184.0,2021-12-30,2021.0,540.5405405405405
97495.0,sold,104700.0,2.0,2.0,,1324715.0,San Diego,California,92120.0,1368.0,2021-12-30,2021.0,76.53508771929825
97495.0,sold,650000.0,4.0,2.0,0.14,1632689.0,San Diego,California,92102.0,1502.0,2021-12-30,2021.0,432.75632490013317
11574.0,sold,799900.0,2.0,2.0,,996292.0,San Diego,California,92111.0,1368.0,2021-12-30,2021.0,584.7222222222222
98865.0,sold,439000.0,1.0,1.0,,1363904.0,San Diego,California,92101.0,754.0,2021-12-30,2021.0,582.2281167108754
